2023-10-25 14:44:31,387 INFO  [g58112.webg5.pae.database.Launcher] - CourseTable:[Course(id=ORGG5, title=Organisation et entreprise, credits=3), Course(id=PRJG5, title=Gestion de projet, credits=5), Course(id=ERPG5, title=Progiciel de gestion intégrée, credits=5), Course(id=MOBG5, title=Développement mobile, credits=5), Course(id=TEX5, title=Expression et communication, credits=2), Course(id=VEI5, title=Veilles technologiques, credits=1), Course(id=WEBG5, title=Développement web, credits=3), Course(id=DONG5, title=Persistance des données, credits=2), Course(id=SYSG5, title=Système d'exploitation, credits=4), Course(id=ETE6, title=Stage et travaux de fin d'étude, credits=30)]
2023-10-25 14:44:31,393 INFO  [g58112.webg5.pae.database.Launcher] - CourseTable:[Course(id=ORGG5, title=Organisation et entreprise, credits=3), Course(id=PRJG5, title=Gestion de projet, credits=5), Course(id=ERPG5, title=Progiciel de gestion intégrée, credits=5), Course(id=MOBG5, title=Développement mobile, credits=5), Course(id=TEX5, title=Expression et communication, credits=2), Course(id=VEI5, title=Veilles technologiques, credits=1), Course(id=WEBG5, title=Développement web, credits=3), Course(id=DONG5, title=Persistance des données, credits=2), Course(id=SYSG5, title=Système d'exploitation, credits=4), Course(id=ETE6, title=Stage et travaux de fin d'étude, credits=30)]
2023-11-07 14:25:45,100 INFO  [g58112.webg5.pae.database.Launcher] - CourseTable:[Course(id=ORGG5, title=Organisation et entreprise, credits=3), Course(id=PRJG5, title=Gestion de projet, credits=5), Course(id=ERPG5, title=Progiciel de gestion intégrée, credits=5), Course(id=MOBG5, title=Développement mobile, credits=5), Course(id=TEX5, title=Expression et communication, credits=2), Course(id=VEI5, title=Veilles technologiques, credits=1), Course(id=WEBG5, title=Développement web, credits=3), Course(id=DONG5, title=Persistance des données, credits=2), Course(id=SYSG5, title=Système d'exploitation, credits=4), Course(id=ETE6, title=Stage et travaux de fin d'étude, credits=30)]
2023-11-07 14:25:45,105 INFO  [g58112.webg5.pae.database.Launcher] - CourseTable:[Course(id=ORGG5, title=Organisation et entreprise, credits=3), Course(id=PRJG5, title=Gestion de projet, credits=5), Course(id=ERPG5, title=Progiciel de gestion intégrée, credits=5), Course(id=MOBG5, title=Développement mobile, credits=5), Course(id=TEX5, title=Expression et communication, credits=2), Course(id=VEI5, title=Veilles technologiques, credits=1), Course(id=WEBG5, title=Développement web, credits=3), Course(id=DONG5, title=Persistance des données, credits=2), Course(id=SYSG5, title=Système d'exploitation, credits=4), Course(id=ETE6, title=Stage et travaux de fin d'étude, credits=30)]
2023-11-22 03:18:58,040 INFO  [g58112.webg5.pae.database.CourseDbTest] - Starting CourseDbTest using Java 20.0.1 with PID 23484 (started by mamounbenmassaoud in /Users/mamounbenmassaoud/Documents/ESI/Bloc3Q1/WEBG5/webg5_2023_em_58112/pae)
2023-11-22 03:18:58,042 INFO  [g58112.webg5.pae.database.CourseDbTest] - No active profile set, falling back to 1 default profile: "default"
2023-11-22 03:19:02,290 INFO  [g58112.webg5.pae.database.CourseDbTest] - Started CourseDbTest in 4.842 seconds (process running for 6.52)
2023-11-22 03:20:06,644 INFO  [g58112.webg5.pae.database.CourseDbTest] - Starting CourseDbTest using Java 20.0.1 with PID 23500 (started by mamounbenmassaoud in /Users/mamounbenmassaoud/Documents/ESI/Bloc3Q1/WEBG5/webg5_2023_em_58112/pae)
2023-11-22 03:20:06,646 INFO  [g58112.webg5.pae.database.CourseDbTest] - No active profile set, falling back to 1 default profile: "default"
2023-11-22 03:20:10,932 INFO  [g58112.webg5.pae.database.CourseDbTest] - Started CourseDbTest in 4.731 seconds (process running for 6.257)
2023-11-22 03:24:28,782 INFO  [g58112.webg5.pae.database.CourseDbTest] - Starting CourseDbTest using Java 20.0.1 with PID 23531 (started by mamounbenmassaoud in /Users/mamounbenmassaoud/Documents/ESI/Bloc3Q1/WEBG5/webg5_2023_em_58112/pae)
2023-11-22 03:24:28,788 INFO  [g58112.webg5.pae.database.CourseDbTest] - No active profile set, falling back to 1 default profile: "default"
